id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
109406,55658,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,SHIZUOKA,URBAN AREA,NULL,NULL,NULL,3458,13822,34.96666667,138.3666667,497 BG,B29,B29,1,3,NULL,1,321,32100,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109407,54156,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,HAMAMATSU,URBAN AREA,NULL,NULL,NULL,3442,13744,34.7,137.7333333,497 BG,B29,B29,1,3,NULL,1,321,32100,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109408,55281,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,OSAKA,URBAN AREA,NULL,NULL,NULL,3441,13532,34.68333333,135.5333333,497 BG,B29,B29,1,3,NULL,1,321,32100,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109409,56062,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,TOKYO,DOCK AREA,NULL,NULL,NULL,3539,13946,35.65,139.7666667,500 BG,B29,B29,1,2,NULL,15,304,30400,NULL,500 lb GP (GP-M43/M64),NULL,24,NULL,500 lb Incendiary,NULL,24,NULL,,NULL,NULL,NULL,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109410,55862,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,TOKYO,URBAN AREA,NULL,NULL,NULL,3540,13442,35.66666667,139.7,499 BG,B29,B29,1,3,NULL,1,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109411,54891,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,NAGOYA,URBAN AREA,NULL,NULL,NULL,3508,13654,35.13333333,136.9,499 BG,B29,B29,1,3,NULL,1,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109412,55164,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,NUMAZU,URBAN AREA,NULL,NULL,NULL,3506,13852,35.1,138.8666667,499 BG,B29,B29,1,3,NULL,1,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109413,55659,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,SHIZUOKA,URBAN AREA,NULL,NULL,NULL,3458,13822,34.96666667,138.3666667,499 BG,B29,B29,1,3,NULL,1,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109414,54157,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,HAMAMATSU,URBAN AREA,NULL,NULL,NULL,3442,13744,34.7,137.7333333,499 BG,B29,B29,1,3,NULL,1,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
109415,55282,PTO,00:00.0,27,11,1944,20 AF,USA,NULL,JAPAN,OSAKA,URBAN AREA,NULL,NULL,NULL,3441,13532,34.68333333,135.5333333,499 BG,B29,B29,1,3,NULL,1,292,29200,NULL,500 lb GP (GP-M43/M64),NULL,2,NULL,500 lb Incendiary,NULL,1,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffc2021f,http://maps.google.com/mapfiles/kml/shapes/square.png,NULL,ff000000,NULL,NULL,NULL,NULL,NULL
