id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
184,170082,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,HILDESHEIM,MARSHALLING YARD,19196,63,RR Installations,  Tracks,  Marshalling Yards,  and Stations,5209,958,52.15,9.97,NULL,B17,B17,NULL,2,Secondary Target,17,265,NULL,NULL,,NULL,42,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,17,NULL,1,Visual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff0000ff,ff0000ff,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
185,170083,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,HILDESHEIM,MARSHALLING YARD,19196,63,RR Installations,  Tracks,  Marshalling Yards,  and Stations,5209,958,52.15,9.97,NULL,B17,B17,NULL,2,Secondary Target,8,253,NULL,NULL,,NULL,20,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,NULL,1,Visual,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff0000ff,ff0000ff,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
188,170007,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,CUXHAVEN,UNIDENTIFIED TARGET,10147,1,Unidentified Targets  ,5353,842,53.88,8.7,NULL,GB24,B24,NULL,4,Target of Last Resort,1,NULL,NULL,NULL,,NULL,3,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff993399,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
189,106406,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,CUXHAVEN,UNIDENTIFIED TARGET,10147,1,Unidentified Targets  ,5353,842,53.88,8.7,NULL,B24,B24,NULL,4,Target of Last Resort,1,NULL,NULL,NULL,,NULL,3,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
190,169999,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,CUXHAVEN,UNIDENTIFIED TARGET,10147,1,Unidentified Targets  ,5353,842,53.88,8.7,NULL,B24,B24,NULL,4,Target of Last Resort,1,NULL,NULL,NULL,,NULL,3,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
191,170081,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,HILDESHEIM,MARSHALLING YARD,19196,63,RR Installations,  Tracks,  Marshalling Yards,  and Stations,5209,958,52.15,9.97,NULL,B17,B17,NULL,2,Secondary Target,3,NULL,NULL,NULL,,NULL,5,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff0000ff,ff0000ff,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
192,170005,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,CITY TOT UNDER 6 TON,UNIDENTIFIED TARGETS,99997,1,Unidentified Targets  ,NULL,NULL,NULL,NULL,NULL,B17,B17,NULL,3,Target of Opportunity,1,NULL,NULL,NULL,,NULL,3,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff0000ff,ff0000ff,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
193,170013,ETO,00:00.0,29,7,1944,9 AF,USA,8,Germany,CITY TOT UNDER 6 TON,UNIDENTIFIED TARGETS,99997,1,Unidentified Targets  ,NULL,NULL,NULL,NULL,NULL,GB17,B17,NULL,3,Target of Opportunity,1,NULL,NULL,NULL,,NULL,3,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff993399,ff000ff,http://maps.google.com/mapfiles/kml/shapes/square.png,16282,NULL,NULL,NULL,NULL,NULL,NULL
381,95464,MTO,00:00.0,16,8,1943,9 AF,USA,13,Italy,FOGGIA,AIRDROME,14140,78,Air Fields and Airdromes ,4127,1533,41.45,15.55,NULL,B24,B24,NULL,1,Primary Target,NULL,220,NULL,NULL,,NULL,9,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,15934,NULL,NULL,NULL,NULL,NULL,NULL
382,197590,MTO,00:00.0,16,8,1943,9 AF,USA,13,Italy,FOGGIA,AIRDROME,14140,78,Air Fields and Airdromes ,4127,1533,41.45,15.55,NULL,B24,B24,NULL,1,Primary Target,NULL,220,NULL,NULL,,NULL,9,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff000000,ff000000,http://maps.google.com/mapfiles/kml/shapes/square.png,15934,NULL,NULL,NULL,NULL,NULL,NULL
