id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
103,48291,CBI,00:00.0,28,7,1944,14 AF,USA,NULL,CHINA,CHANGESHA,UNIDENTIFIED TARGET,NULL,NULL,NULL,2812,11258,28.2,112.9666667,75 FS,P40,P40,10,1,NULL,2,80,NULL,NULL,,NULL,NULL,NULL,,NULL,NULL,0,69 lb Frag (3x23 Clusters),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ffa4b545,NULL,NULL,NULL,NULL,NULL
104,34489,CBI,00:00.0,28,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,BUILDINGS,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,1,1,NULL,4,8,NULL,NULL,,NULL,NULL,4,500 lb aux fuel tank Incendiary,NULL,1,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
105,34486,CBI,00:00.0,28,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,BUILDINGS,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,1,1,NULL,3,8,NULL,NULL,,NULL,NULL,4,500 lb aux fuel tank Incendiary,NULL,1,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
153,34491,CBI,00:00.0,29,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,BUILDINGS,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,1,1,NULL,4,8,800,16,250 lb GP (GP-M57),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
154,34757,CBI,00:00.0,29,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,GUN POSITIONS,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,10,1,NULL,4,8,800,16,250 lb GP (GP-M57),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
155,34758,CBI,00:00.0,29,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,GUN POSITIONS,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,1,1,NULL,4,8,800,16,250 lb GP (GP-M57),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
163,32376,CBI,00:00.0,29,7,1944,10 AF,USA,NULL,BURMA,MAN NAUNG,UNIDENTIFIED TARGET,NULL,NULL,NULL,2425,9720,24.41666667,97.33333333,89 FS,P40,P40,10,1,NULL,4,20,2000,8,500 lb GP (GP-M43/M64),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
171,34458,CBI,00:00.0,29,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,TOWN,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,10,1,NULL,4,8,800,8,250 lb GP (GP-M57),NULL,1,4,500 lb aux fuel tank Incendiary,NULL,1,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
180,34492,CBI,00:00.0,29,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,BUILDINGS,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,1,1,NULL,4,8,NULL,0,100 lb GP (GP-M30),NULL,NULL,4,500 lb aux fuel tank Incendiary,NULL,1,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
181,34759,CBI,00:00.0,29,7,1944,10 AF,USA,NULL,BURMA,MYITKYINA,GUN POSITIONS,NULL,NULL,NULL,2523,9724,25.38333333,97.4,88 FS,P40,P40,1,1,NULL,4,8,NULL,0,100 lb GP (GP-M30),NULL,NULL,4,500 lb aux fuel tank Incendiary,NULL,1,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ff2d5e28,http://maps.google.com/mapfiles/kml/shapes/triangle.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
