id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
120,3817,PTO,00:00.0,28,7,1944,5 AF,USA,NULL,CELEBES ISLANDS,AMBON,UNIDENTIFIED TARGET,NULL,NULL,NULL,342,12809,-3.700432,128.17547,9 FS,P38,P38,3,1,NULL,13,110,11000,NULL,250 lb GP (GP-M57),NULL,NULL,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,ff0000ff,NULL,NULL,NULL,NULL,NULL
201,33738,CBI,00:00.0,16,2,1945,10 AF,USA,NULL,BURMA,MONG YAI,ENEMY TROOPS,NULL,NULL,NULL,9999,99999,22.416667,98.033333,58 FS,P38,P38,10,1,NULL,NULL,NULL,0,6.153846154,325 lb DC (DB-Mk 17/47),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
202,35547,CBI,00:00.0,16,2,1945,10 AF,USA,NULL,BURMA,NAMHSAWNG,SUPPLY CONCENT,NULL,NULL,NULL,2214,9725,22.23333333,97.41666667,58 FS,P38,P38,10,1,NULL,NULL,NULL,0,6.153846154,325 lb DC (DB-Mk 17/47),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,ff00ccff,NULL,NULL,NULL,NULL,NULL
204,15465,PTO,00:00.0,16,2,1945,5 AF,USA,NULL,PHILIPPINE ISLANDS,CABALLO,GUN POSITIONS,NULL,NULL,NULL,1420,12035,14.33333333,120.5833333,9 FS,P38,P38,10,1,NULL,4,15,1500,4,500 lb GP (GP-M43/M64),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,ff0000ff,NULL,NULL,NULL,NULL,NULL
206,44797,PTO,00:00.0,16,2,1945,13 AF,USA,NULL,PHILIPPINE ISLANDS,LICUAN,AIDROME,NULL,NULL,NULL,1735,12050,17.58333333,120.8333333,68 FS,P38,P38,1,1,NULL,3,35,3500,4,1000 lb GP (GP-M44/M65),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,Pumpkin,NULL,NULL,NULL,NULL,NULL
209,44943,PTO,00:00.0,16,2,1945,13 AF,USA,NULL,PHILIPPINE ISLANDS,MATINA,AIRDROME,NULL,NULL,NULL,705,12535,7.083333333,125.5833333,339 FS,P38,P38,1,1,NULL,2,50,5000,2,1000 lb GP (GP-M44/M65),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,Pumpkin,NULL,NULL,NULL,NULL,NULL
1163,20438,PTO,00:00.0,16,2,1945,5 AF,USA,NULL,PHILIPPINE ISLANDS,SAN MATEO,AREA,NULL,NULL,NULL,1805,12035,18.08333333,120.5833333,8 FS,P38,P38,10,1,NULL,2,1,4,NULL,500 lb GP (GP-M43/M64),NULL,1,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,ff0000ff,NULL,NULL,NULL,NULL,NULL
1197,45338,PTO,00:00.0,17,2,1945,13 AF,USA,NULL,PHILIPPINE ISLANDS,TUGUEGARAO,TOWN,NULL,NULL,NULL,1740,12145,17.66666667,121.75,12 FS,P38,P38,1,1,NULL,15,20,2000,30,1000 lb GP (GP-M44/M65),NULL,15,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,Pumpkin,NULL,NULL,NULL,NULL,NULL
1397,25894,PTO,00:00.0,31,7,1944,7 AF,USA,NULL,MARIANAS ISLANDS ,TINIAN ,JAP POSITIONS ,NULL,NULL,NULL,1502,14550,15.03333333,145.8333333,333 FS,P38,P38,10,1,NULL,30,25,2500,56,500 lb GP (GP-M43/M64),NULL,14,4,500 lb aux fuel tank Incendiary,NULL,1,NULL,,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,ffff36e7,NULL,NULL,NULL,NULL,NULL
1402,44279,PTO,00:00.0,17,2,1945,13 AF,USA,NULL,PHILIPPINE ISLANDS,BAGUIO ,NAVAL HEADQUARTERS,NULL,NULL,NULL,1625,12035,16.41666667,120.5833333,70 FS,P38,P38,10,1,NULL,11,70,7000,20,1000 lb GP (GP-M44/M65),NULL,10,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffff0000,http://maps.google.com/mapfiles/kml/shapes/road_shield3.png,NULL,Pumpkin,NULL,NULL,NULL,NULL,NULL
