id,Master_Index_Number,Theater,MsnDate,Day,Month,Year,NAF,Country_Flying_Mission,TGT_Country_Code,Country_Name,Location_Name,Target_Type_Description,Target_ID_Code,TGT_Industry_Code,Target_Industry_Description,Source_Lat,Source_Lon,Lat,Lon,Unit_ID,MDS,Aircraft_name,Msn_Type,Target_Priority,Target_priority_Explanation,Attacking_AC,Altitude,Altitude_Feet,Number_of_HE,Type_of_HE,lbs_HE,Tons_of_HE,Number_of_IC,Type_of_IC,lbs_IC,Tons_of_IC,Number_of_Frag,Type_of_FRAG,lbs_Frag,Tons_of_Frag,Total_lbs,TOTAL_TONS,Source_Launch_Base,Source_Launch_Base_Country,Source_Launch_Base_Lat,Source_Launch_Base_Long,Sortie_Dupe,Total_AC_Lost,Total_AC_Damaged,Airborne_AC,Number_of_AC_Dropping_Bombs,Time_over_Target,Sighting_Method_Code,Sighting_Explanation,BDA,Speed,Callsign,Rounds_Ammo,#_Escort_Planes,Type_of_Escort_Planes,Spares_Return_AC,WX_Fail_AC,Mech_Fail_AC,Misc_Fail_AC,Other_Fail_AC,TONS_LOST__JETTISONED,GE_ICON_Color,GE_Color_Code,GE_icon,KML_Date,NAF_Color_Code,Target_Comment,Mission_Comments,Source,Database_Edit_Comments,Speed__MPH_
1,NULL,MTO,00:00.0,15,8,1943,12 AF,USA,13,Italy,SPADAFORA,NULL,40675,650,NULL,38.2166667,15.3666667,38.22,15.37,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,40,500 lb GP (GP-M43/M64),NULL,10,NULL, ,NULL,NULL,NULL,,NULL,NULL,NULL,10,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,20,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15933,NULL,NULL,NULL,NULL,NULL,NULL
3,NULL,MTO,00:00.0,15,8,1943,12 AF,USA,13,Italy,COSENZA,NULL,9630,810,NULL,3916N,1615E,39.27,16.25,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,36,500 lb GP (GP-M43/M64),NULL,9,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,9,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,18,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15933,NULL,NULL,NULL,NULL,NULL,NULL
4,NULL,MTO,00:00.0,15,8,1943,12 AF,USA,13,Italy,GIOJA TAURO,NULL,16140,631,NULL,3826N,1554E,38.43,15.9,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,30,500 lb GP (GP-M43/M64),NULL,7.5,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,7.5,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,15,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15933,NULL,NULL,NULL,NULL,NULL,NULL
9,NULL,MTO,00:00.0,15,8,1943,12 AF,USA,13,Italy,SCILLA,NULL,39469,830,NULL,3814N,1543E,38.23,15.72,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,0,500 lb GP (GP-M43/M64),NULL,0,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,0,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15933,NULL,NULL,NULL,NULL,NULL,NULL
10,NULL,MTO,00:00.0,15,8,1943,12 AF,USA,13,Italy,GIOJA TAURO,NULL,16140,20,Armament and Ordnance Plants  ,3826N,1554E,38.43,15.9,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,0,500 lb GP (GP-M43/M64),NULL,0,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,0,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15933,NULL,NULL,NULL,NULL,NULL,NULL
96,NULL,MTO,00:00.0,16,8,1943,12 AF,USA,13,Italy,VILLA SAN GIOVANNI,NULL,45319,830,NULL,3812N,1539E,38.2,15.65,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,64,500 lb GP (GP-M43/M64),NULL,16,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,16,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,32,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15934,NULL,NULL,NULL,NULL,NULL,NULL
302,NULL,MTO,00:00.0,16,8,1943,12 AF,USA,13,Italy,COSENZA,NULL,9630,810,NULL,3916N,1615E,39.27,16.25,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,8,500 lb GP (GP-M43/M64),NULL,2,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,2,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,4,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15934,NULL,NULL,NULL,NULL,NULL,NULL
645,NULL,MTO,00:00.0,17,8,1943,12 AF,USA,13,Italy,COSENZA,NULL,9630,810,NULL,3916N,1615E,39.27,16.25,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,16,500 lb GP (GP-M43/M64),NULL,4,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,4,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,8,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15935,NULL,NULL,NULL,NULL,NULL,NULL
646,NULL,MTO,00:00.0,17,8,1943,12 AF,USA,13,Italy,LA SPEZIA,NULL,23248,630,NULL,4406N,950E,44.1,9.83,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,12,500 lb GP (GP-M43/M64),NULL,3,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,3,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,6,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15935,NULL,NULL,NULL,NULL,NULL,NULL
647,NULL,MTO,00:00.0,17,8,1943,12 AF,USA,13,Italy,LAMEZIA,NULL,23430,10,NULL,38.916667,16.25,38.92,16.25,27 FBG/86 FBG,A36,A36,NULL,NULL,NULL,NULL,NULL,0,12,500 lb GP (GP-M43/M64),NULL,3,NULL,,NULL,NULL,NULL,,NULL,NULL,NULL,3,Ponte Olivo Airfield,Sicily,37.131022,14.321464,NULL,NULL,NULL,6,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ffffffff,ffffffff,http://maps.google.com/mapfiles/kml/shapes/triangle.png,15935,NULL,NULL,NULL,NULL,NULL,NULL
